Symbol,GSM1523727,GSM1523728,GSM1523729,GSM1523744,GSM1523745,GSM1523746,GSM1523747,GSM1523748,GSM1523765,GSM1523768,GSM1523769,GSM1523770,GSM1523771,GSM1523772,GSM1523773,GSM1523774,GSM1523775,GSM1523776,GSM1523777,GSM1523778,GSM1523779,GSM1523780,GSM1523781,GSM1523782,GSM1523783,GSM1523784,GSM1523785,GSM1523786,GSM1523787,GSM1523788,GSM1523789,GSM1523790,GSM1523791,GSM1523792,GSM1523793,GSM1523794,GSM1523795,GSM1523796,GSM1523797,GSM1523798,GSM1523799,GSM1523800,GSM1523801,GSM1523802,GSM1523803,GSM1523804,GSM1523805,GSM1523806,GSM1523807
DOCK10,1.557832837,1.993647099,1.939777136,1.98907578,2.083572388,1.787369132,1.839441419,2.101269722,1.811558843,2.202456951,2.435456753,2.23598361,2.406891108,2.281776667,2.426322222,2.273651838,2.002818584,2.143369198,1.636619687,2.242176771,2.198897362,2.013917208,1.476176143,1.934379339,2.266079903,2.199379921,2.154800177,2.433868647,1.663227201,2.435020924,2.277047157,2.25026989,2.213937998,1.921460629,2.303600073,2.251920462,1.971663952,2.417134523,1.82374382,2.785357475,2.134268999,2.148943663,2.067549467,1.999313235,2.027874708,2.285020828,2.303376436,2.066171408,2.157371044
DPYSL3,1.646087408,2.207398176,2.126795769,1.931884646,2.171639442,2.611084223,2.002980471,2.144286633,1.80339241,2.588783264,2.237906456,1.723464131,3.063558102,2.921037912,2.962229252,2.508037806,1.852615952,1.824560285,2.020871639,2.427217722,1.867848039,2.315508366,2.403155327,1.982458711,2.058775425,2.01693058,2.244728327,2.144685507,1.468967438,2.50372982,2.284815073,2.221443892,2.088091612,1.757149935,2.659246683,1.92174983,2.185714722,2.750419617,1.759688616,2.124344349,1.7650702,1.724329591,1.778167009,1.919266462,2.343479633,2.119947433,2.262165546,1.954517841,2.164458275
EDIL3,2.957476139,2.611136913,3.168704987,2.8075459,3.0099895,2.857494831,3.038220406,3.229326248,3.042558193,2.835255384,3.361006021,2.428609133,3.139932394,3.211463213,3.083760262,3.253754854,2.749130964,2.468129158,2.91299367,3.157871008,2.921248436,2.808440924,2.993593931,2.593631983,3.163096666,3.242614031,2.730062008,3.342164516,2.708275557,3.320737123,3.044048548,3.063847303,2.507058382,2.806941032,3.282156944,2.939244509,2.976075411,3.309505701,2.845738411,3.133409262,2.746822596,2.279093742,2.630424976,2.820757151,2.899133921,3.229197025,3.253649473,2.96617651,3.234392643
ELOVL2,1.14228487,1.183939457,1.119583607,1.158861995,1.202786446,1.60914588,1.304170966,1.132382393,1.07840991,1.373367786,1.181921482,1.248812437,1.464913368,1.150060773,1.382127523,1.139653206,1.354926944,1.249181747,1.262326241,1.288019776,1.041462302,1.161016345,1.042418361,1.096529722,1.178961396,1.212379456,1.16688168,1.145327926,1.100361824,1.295563579,1.130518794,1.429776669,1.150060773,1.080240369,1.281439185,1.123594999,1.137627006,1.555522561,1.10241735,1.287645817,1.115320683,1.215442657,1.172760129,1.079448104,1.249929547,1.357532382,1.313156009,1.14825809,1.080964088
EML1,1.659960389,1.949931979,2.069736242,1.798076868,2.082117319,1.639958978,1.532155752,2.094588757,1.627337217,2.279636621,2.266245365,1.354538083,2.812807083,2.50612402,2.552646399,2.561626196,1.940787315,1.525393367,1.91989255,2.22829318,1.84101665,2.08399868,2.277143478,1.810152411,1.861488819,1.946278453,1.694008112,2.018836498,1.522390246,2.422448635,2.185036659,2.079682589,1.78643024,1.853959203,1.698687673,1.907445312,2.358382463,2.456220627,1.791751981,2.102375984,1.737176657,1.43559432,1.676803827,1.689484596,1.808300614,2.164477825,2.198652506,1.787212491,2.364479303
EMP3,1.552682877,1.892187238,1.661533237,1.933700204,1.891440034,1.774694681,1.638632417,2.034592867,1.941492081,2.24499917,2.086194515,1.848744988,2.169859409,1.959250689,1.990965962,2.052188873,1.987655044,1.827336669,1.926177502,2.027304649,1.993217468,2.124144316,1.6589607,1.954236865,2.066603184,1.943986773,1.940936089,2.063919306,1.461447954,2.319303274,2.017355442,2.01627779,1.989742279,1.899026036,1.851616263,2.474017859,1.935421109,2.4934237,1.833237171,2.204224825,2.28984189,1.925192118,1.944422483,1.984605908,1.919406176,2.088650703,2.062247515,1.966851115,2.089934111
EPB41L5,2.337016821,2.319470882,2.332642317,2.357521534,2.612255812,2.489670038,2.284935474,2.43210125,2.363493443,2.106470823,2.333287239,2.266453743,2.053071022,1.9508003,2.177192211,2.137341261,2.400072336,2.282686949,2.315129757,2.249962568,2.507180214,2.083260059,2.816945314,2.176181078,2.405007601,2.220784187,2.326636791,2.233747482,2.533273935,2.051333904,2.399831772,2.288874149,2.349172831,2.417249441,2.23781085,2.464944363,2.380568743,2.027813673,2.246226788,1.985245228,2.338417053,2.529744387,2.064700365,2.365453005,2.377735138,2.084468603,2.203436375,2.397712946,2.585699797
EPDR1,1.654354572,2.082430601,1.90563035,2.86345768,2.176478386,2.425174236,2.222712755,2.123949528,1.652758241,2.671061516,2.345593452,1.860965371,2.632322788,2.717396498,2.723159313,2.45783186,1.945756435,1.849740505,2.135566711,2.53421402,2.315361023,2.203860998,1.678629041,1.90808773,2.373667479,2.316424608,2.331707716,2.524541616,1.511870146,2.374413967,2.285728455,2.236574411,2.277401447,2.773121357,1.806042433,2.228133917,2.922394753,2.7622509,2.001695156,2.412070036,1.804986715,1.585192084,1.835708976,1.947895288,1.760879755,2.487333536,2.405187845,1.95921886,2.407819271
EVI2A,2.013657093,2.521982908,2.362130642,2.323572159,2.43624568,2.461735487,2.297602415,2.638172865,2.22998929,2.636274099,2.867696524,2.708461046,3.033427954,2.469160795,2.757692575,2.823492765,2.214289188,2.504845142,1.999365926,2.575894594,2.600806236,2.362843513,1.721235633,2.183249712,2.843020439,2.638464212,2.493624926,2.875043154,1.847433209,2.707916021,2.421995878,2.819683313,2.500320911,2.343932629,2.447453976,2.557266712,2.293423176,2.983391047,2.420392752,3.132476091,2.610481024,2.67451787,2.365887165,2.583589554,2.446794033,2.797412872,2.74006319,2.469515085,2.640634537
F2R,2.275420666,2.321427345,2.582102776,2.262632847,2.809427977,2.224733591,2.31364727,2.408185959,2.279455185,2.484745026,2.884183884,2.190221786,2.81360054,2.805397987,2.611720085,2.340415478,2.318023682,2.414366007,2.436402082,2.827707529,2.407285929,2.332834244,2.434560776,2.139484406,2.46463871,2.533387423,2.360419273,2.716983318,2.07921195,2.98305583,2.901710987,2.42099309,2.283890247,2.368281126,2.460453272,2.642456532,2.682734728,2.65459013,2.256960392,2.761139631,2.3857162,2.186899662,2.357508183,2.272119045,2.453173876,2.736827612,2.928444862,2.610530138,2.714919329
FAT4,1.738993406,1.730419159,2.285879374,1.587929368,2.258849382,1.672484159,1.525424838,2.024287939,1.709006906,1.895703316,2.14273262,1.321510911,2.333782673,2.241871834,2.292971134,2.2389009,1.673089385,1.353009343,1.841069698,2.080554485,1.714698434,1.661135674,1.894448042,1.490494251,1.849791765,2.08160758,1.699344993,2.306066036,1.466169953,2.362365246,2.400933743,1.431011081,1.515251637,1.633669615,1.672351003,1.484299421,1.88122952,2.131263494,1.606042504,2.011492491,1.613142967,1.417205215,1.509466171,1.671313047,1.989062309,2.178771973,2.279760599,1.812335014,2.171014786
FBN1,2.329256058,2.784713268,2.721625566,2.841720819,2.852229118,2.281103849,2.465481281,2.796553135,2.554981232,3.051863194,2.948484659,2.619387865,3.323359013,3.120880365,3.359187841,2.742061615,2.525994301,2.765834332,2.72023797,2.902422428,2.410087347,3.110862017,2.382528067,2.836431742,2.44149518,2.846345663,2.841521978,2.782155514,2.068971872,3.230277538,3.152957916,3.056938648,2.918704987,2.345703363,2.452150583,3.153641224,2.742875338,3.477104187,2.199649096,3.007296085,2.337695599,2.260442257,2.32428503,2.444815874,2.450189352,2.875507116,3.053922176,2.556926489,2.851165533
FGF2,1.33775413,1.468401194,1.286601543,1.458998084,1.395095825,1.282243252,1.288964152,1.483759761,1.31583631,1.87751925,1.645235538,1.360323906,2.161411047,1.651128769,2.107853889,2.296785116,1.433360577,1.276598692,1.414456844,1.80058527,1.435943842,1.388701558,1.373861194,1.49118185,1.417306066,1.381951332,1.457955718,1.403932571,1.239167929,1.732836723,1.566952944,1.458129644,1.259067297,1.394024372,1.303331733,2.306537151,1.409975171,1.582591414,1.520236135,1.632833004,1.235175014,1.277591228,1.299621701,1.351065397,1.470809937,1.600795627,1.510632277,1.541003585,1.591253519
FGF5,1.353600621,1.301990032,1.333594561,1.394109726,1.30924201,1.346580386,1.286389709,1.322259426,1.335454345,1.370478749,1.262906909,1.301388264,1.390067935,1.37035501,1.164766669,1.30499959,1.227918863,1.347636342,1.303569078,1.291161299,1.240057468,1.243828773,1.31149435,1.415237069,1.282896876,1.25810492,1.251926899,1.279316902,1.322334051,1.242908597,1.239774585,1.245239854,1.310468197,1.268069983,1.296470165,1.354596853,1.30975318,1.342666984,1.368994713,1.285449624,1.370190382,1.329082966,1.369507432,1.294968486,1.238455772,1.302455306,1.310156226,1.225963354,1.340409517
FGFR1,1.907250881,1.999935746,1.985792518,2.044671297,2.022560358,2.195078611,1.896449327,2.019256353,1.858268738,2.240518332,2.081964731,1.979575276,2.460246086,2.366703749,2.51701498,2.381502151,2.077607632,1.860165238,1.976879358,2.101592779,1.772018194,2.108608484,1.850749016,1.909872532,1.954122663,2.047305584,2.072552204,2.079188824,1.906515718,2.428066969,2.225857973,2.18816781,1.959060431,1.989987969,2.365001678,1.983067274,2.39474988,2.407574892,1.759188294,2.249818325,2.027115345,1.987397432,1.940741777,1.833605647,1.876226068,2.092675924,2.139302969,2.026272297,2.115140438
FHL1,2.806295872,2.763406754,3.160857201,2.525725842,2.862819672,2.896936893,2.484371424,3.524317741,2.772453785,3.041239977,3.331203938,2.009215593,3.965739012,3.836067438,3.87481904,3.964363337,2.674547672,2.398277521,2.633959055,3.291278124,3.022157431,2.790971994,2.862558365,2.582380533,3.061092615,3.34974122,3.031507492,3.373902082,2.459341764,3.506277084,3.18178153,2.635556698,2.42339921,2.750433683,2.735146999,2.573009253,2.67221427,3.242776394,2.865343094,3.253905535,2.55371666,2.149484634,2.576963902,2.760979652,2.751310587,3.193127394,3.194286346,3.016814232,3.098149538
FSTL1,2.651241779,3.157723427,3.059593439,3.079515696,3.20391345,3.129733801,2.939206362,2.989402533,3.129772902,3.426269054,3.230789185,3.059039831,3.620448589,3.605677128,3.569246531,3.221860886,2.955105305,3.000894308,3.145345211,3.343871355,2.861680508,3.388833046,3.175908804,3.237998962,2.887512207,3.151844025,3.056637526,3.139857292,2.730647326,3.421762705,3.431130886,3.423906088,3.143951416,2.899471045,3.002568722,3.342570782,3.174018145,3.634840965,2.776647091,3.163704634,3.081412315,2.690826893,2.874639511,2.913089037,2.991703749,3.252827883,3.361966133,2.916800022,3.256093979
GFPT2,1.276970983,1.818056226,1.495508552,1.70007658,1.603859305,1.599390388,1.348015904,1.480736494,1.472394109,2.266299009,1.619091034,1.65081358,2.038415909,1.883849502,2.141201258,1.856280446,1.499660611,1.570839286,1.620807409,1.946290493,1.299628735,1.921576262,1.252630949,1.754659653,1.354753494,1.39625597,1.55057919,1.440954447,1.272174716,1.947035551,1.479586482,2.119643927,1.801073551,1.428097725,1.378505826,2.160170078,1.5879004,2.446360111,1.210266232,1.518580079,1.380195379,1.295399189,1.419065356,1.50657177,1.363085508,1.62190187,1.682463646,1.501945257,1.605776429
GLIPR1,2.000103474,2.500622272,2.722807646,2.290967703,2.531652927,2.438458204,2.215627432,2.96711731,2.734398842,2.787284851,2.874359608,2.50604105,2.964301825,2.903172016,2.952409744,2.592226744,2.323004246,2.327378035,2.371753454,2.62411356,2.376893997,3.305020332,2.070832968,2.367278814,2.731766462,2.627157688,2.310805321,2.903504133,2.07187748,2.922930002,2.588151932,2.726573944,2.47725749,2.346206665,2.402187109,2.895710945,2.332158566,3.08554244,2.246781826,2.786884785,2.346159458,2.340186119,2.407461882,2.405805111,2.410977602,2.794273376,2.984003067,2.511121988,2.659771442
GNB4,2.094264746,2.723344803,2.707438946,2.637250662,3.104353666,2.879340887,2.521008968,2.853238583,2.708247423,3.009878874,3.131828785,2.763399124,3.460604668,3.240738392,3.273044825,3.011684656,2.486865044,2.944032907,2.558222532,2.992484331,2.633330584,2.879112005,2.233989477,2.658265829,2.848726749,2.810257673,2.881440878,3.046571016,2.244407177,3.152777433,3.032585144,2.911139488,2.844781637,2.498779058,2.654473543,2.76603961,2.595954895,3.215397835,2.538323164,3.139429808,2.839124918,2.851871014,2.688307285,2.659188747,2.725598097,2.923025608,2.96657753,2.793576002,2.825887203
GNG11,2.205394506,2.665005922,2.66300869,2.55698514,2.814576387,2.664809942,2.48622179,2.817365408,2.593586683,2.952567816,2.976858139,2.444870234,3.098640203,2.792664289,2.983729601,2.914489985,2.334608078,2.476207018,2.538106918,2.881173134,2.532073498,2.637639999,2.442974091,2.514358521,2.559231043,2.835412741,2.507241011,2.79131031,2.145976543,2.992581129,3.017976284,2.653734922,2.511465549,2.445501566,2.429729939,2.661439419,2.613520861,3.329722881,2.475986242,2.831577063,2.473068476,2.454964161,2.452336788,2.593970299,2.619359016,2.908811569,2.860141516,2.666513205,2.78813839
GPC6,1.929560184,2.323125362,2.479364872,2.250338316,2.524598122,1.99150455,2.134771109,2.516682148,1.923407316,2.504664898,2.639702082,1.987517357,2.813549519,2.574041367,2.511916637,2.588699579,2.048240662,2.26552701,2.149468899,2.391108513,2.205582619,2.678495646,1.944931626,2.008796453,2.216799974,2.327244997,2.339356661,2.472592831,1.705366731,2.865427494,2.569820166,2.571413755,2.391673326,2.13971734,2.295528173,2.298305988,2.270014763,2.995488644,1.965847492,2.758435488,1.849802494,1.851394892,1.926426411,2.132165194,2.012197256,2.637616158,2.60755825,1.923402548,2.414216757
GPR176,1.911390066,2.076019287,1.773899913,1.930469275,2.087292671,2.15965271,2.541947842,1.738088012,2.09145999,2.291469097,2.098948479,1.903831959,1.946521401,2.029344559,1.946244717,1.779197454,1.877627611,1.790647149,2.007250547,2.283164978,1.714363098,2.027639627,2.128255367,2.206031561,1.836411834,1.929696798,1.816900849,1.75512886,1.608366489,2.193635464,2.227975607,2.174727201,2.005044699,1.747589946,1.840856433,2.557509661,2.039931536,2.452034473,1.844039679,1.976442456,1.921677947,2.002650261,1.941839218,2.341193676,1.903574228,2.112626314,2.009378672,2.15537715,2.124791861
GREM1,2.239212513,3.16151619,3.031465292,3.160712481,3.081099272,2.940903902,2.311582565,3.134299994,2.45896554,3.684029102,3.282003641,2.839461088,3.783432245,3.666590452,3.617167473,3.233847857,2.916211367,2.54598546,2.706514835,3.740192413,2.659196615,3.417804241,2.44816184,2.973055363,2.538619757,2.757326841,3.33142066,2.997133017,1.865979552,3.688174486,3.130233288,3.334361792,3.125696659,2.722476482,2.823050737,2.670660496,2.677733421,3.506954193,2.592285872,3.249489307,2.701792479,2.114093781,2.274233818,2.562470913,2.854963779,3.045499325,3.187739134,3.031910896,2.683542967
HAS2,1.803639531,2.297573805,2.059248924,2.040526628,2.034231901,1.919130445,1.582604051,2.034592867,1.898988724,2.607127905,2.056150436,2.073651075,2.040747404,1.758877635,2.278420448,2.094900846,2.028459549,1.683544636,1.922469378,2.15143013,1.867486119,2.660861015,1.812492847,2.340166807,1.947409391,2.023069382,2.009359837,2.187650681,1.503311872,2.39251256,1.803087234,2.517038107,1.888067126,1.659223795,1.772462487,1.755800843,1.622656107,2.639583111,1.807331443,1.9677037,1.627115011,1.378840804,1.715444207,1.604087949,1.81824255,2.156353951,2.090025663,1.959807992,2.119119406
HEG1,2.223867178,2.629976034,2.566418171,2.378576994,2.621867657,2.41113472,2.879704952,2.592492342,2.508596659,2.800179243,2.758068562,2.628693819,2.961091042,2.898592472,2.889634371,2.731989145,2.346182585,2.636517286,2.40268445,2.856782675,2.446777344,2.61845994,2.697790384,2.419229031,2.552909613,2.702829838,2.526004553,2.549432755,2.202320576,2.921312571,2.827447414,2.677664518,2.654557467,2.311620712,2.450008154,2.718186617,2.617282629,3.115236044,2.278149843,2.943130016,2.968172073,2.352821827,2.512372971,2.509509802,2.525643587,2.675518513,2.821326494,2.504873276,2.728188276
HS3ST3A1,1.065616727,1.59271419,1.194595337,1.560487151,1.49982655,1.218637466,1.383361697,1.146855116,1.245899916,1.925163031,1.433219552,1.29703021,1.543431759,1.38227129,1.437653661,1.304974675,1.504610777,1.23943603,1.383289456,1.446988463,1.168981671,2.080188274,1.132029057,1.418265224,1.235414505,0.959669173,1.418195963,1.163582087,1.17198956,1.585835099,1.314682007,2.106627226,1.539874196,1.21742332,1.201188326,1.46088028,1.396836162,1.854359508,1.230970979,1.734054685,1.21197176,1.057057858,1.094677567,1.201388478,1.210324764,1.318818688,1.477712035,1.186631083,1.247615218
HTRA1,2.370154619,2.607449293,2.641459227,2.749593973,2.753194809,2.332490206,3.051273346,2.692165375,2.863838911,2.877564669,2.843094349,2.419240952,3.124739647,2.991205215,3.064813614,2.831918478,2.3384974,2.461057901,2.659216404,2.925304651,2.632798195,2.979902983,2.402114868,2.899802446,2.623756647,2.736513615,2.656754494,2.838523388,2.256593704,3.341252089,3.090391874,2.649617195,2.74498558,2.528753281,2.584984541,3.017657042,2.873744249,3.269179583,2.74435091,2.660523653,2.997119904,2.262044907,3.064711094,2.696116924,2.569158792,2.873634815,2.835800171,2.61507225,2.758053064
IGFBP7,3.357736588,3.64075923,3.654034615,3.583647728,3.821286917,3.527090073,3.527614117,3.545931816,3.674977064,3.802294731,3.787141085,3.467582703,4.027856827,4.027501583,4.017943382,3.634967327,3.42135334,3.540281296,3.596592188,3.822716475,3.474214315,3.621691942,3.412205219,3.623558283,3.504997492,3.688734293,3.58020401,3.715637207,3.325689077,3.818255663,3.899310827,3.731685162,3.432229519,3.389820576,3.549552917,3.819432259,3.680245161,3.995495796,3.324849367,3.697289705,3.549074411,3.453988075,3.472676039,3.5112257,3.613955259,3.7041049,3.812791824,3.548857689,3.751303434
IL13RA2,1.496312976,1.77714622,1.552818418,2.060180426,2.528567553,1.999516249,1.680858254,1.692465663,2.336210489,2.024530411,2.64795351,1.114328742,1.211212516,0.918457866,1.073177934,1.066757917,2.080202579,1.002470613,1.981481433,2.421015501,1.589967012,1.786664009,1.851917624,2.028307915,1.173462749,1.545722485,1.482811809,1.098165512,1.248215795,1.983315945,2.030486584,1.387110472,0.991570532,1.845068216,2.006210089,2.231557369,2.285944462,1.457021236,1.420269132,2.144392967,1.803865075,1.400437593,2.038146496,1.844648361,2.186257362,1.850473523,2.150641441,2.198978424,2.373594522
JAM3,1.80829978,2.177942753,2.548972607,2.048375368,2.182845354,2.466237545,1.886260867,2.309643984,2.04580164,2.481217384,2.498038054,1.920050383,3.029906034,2.85230422,2.951563597,2.879252195,2.017406464,2.076318264,2.038316965,2.498201847,2.10509491,2.258214951,2.046214342,2.190954447,2.225889921,2.378342152,2.258975029,2.470503807,1.823068738,2.774866104,2.481394291,2.213881731,2.106859922,2.081371546,2.510866165,2.247193336,2.234646559,2.689151287,1.906099916,2.464957714,2.007959843,1.844534516,1.944089055,2.17382431,2.168374538,2.498751402,2.471756935,2.239279747,2.384260178
LAMA4,2.174396753,2.608360767,2.651197433,2.417924166,2.741114616,2.309858799,2.439005613,2.503273249,2.553385258,2.918717623,2.815707684,2.311329603,3.00909996,2.90980649,2.972048283,2.856431246,2.323080063,2.425490856,2.514566422,2.788702726,2.336348772,2.701937199,2.363137722,2.629565716,2.403213739,2.761746407,2.411086798,2.673709154,2.238188982,3.035152912,3.020851135,2.905990601,2.489441872,2.322294474,2.500993729,2.771617174,2.818167925,3.2525599,2.297191381,2.566771507,2.292728186,2.339713812,2.373865128,2.438606739,2.552535057,2.773254156,2.825620651,2.42945385,2.828836918
LGALS1,2.936552048,3.575944424,3.234519005,3.460424185,3.508866072,3.373612881,3.194235325,3.397668362,3.500903606,3.807710409,3.648314953,3.513194561,3.88864851,3.728027821,3.717055082,3.419983625,3.306712151,3.301110029,3.492026091,3.656048536,3.295959473,3.76925683,3.074774504,3.617043972,3.322790146,3.436784267,3.453157187,3.470806599,3.008662939,3.80413413,3.648980141,3.801960707,3.480827808,3.13047123,3.236075401,3.668823957,3.447639465,3.959829807,3.381391764,3.435462713,3.395699501,3.256692886,3.373706341,3.241202116,3.349976063,3.47913599,3.593961,3.292112112,3.559532166
